well_id,original_id,name,country,admin_1,admin_2,admin_3,admin_4,locality,latitude,longitude,elevation,yield,well_depth,operation_status,drilling_end_date,source_1,source_2,source_3,last_update
,3807380539,Otiri Primary,,,,,,,0.49127,34.30596,,,,,,,,,7/4/2005
,3807380540,,,,,,,,0.49149,34.18131,,,,,,,,,7/4/2005
,3807380546,,,,,,,,0.49441,34.13014,,,,,,,,,7/4/2005
,3807380548,Asiriam Community,,,,,,,0.49464,34.16861,,,,,,,,,7/4/2005
,3807380549,Efatana,,,,,,,0.49518,34.35811,,,,,,,,,7/4/2005
,3807380550,,,,,,,,0.49551,34.13614,,,,,,,,,7/4/2005
,3807380551,,,,,,,,0.49558,34.28818,,,,,,,,,7/4/2005
,3807380554,,,,,,,,0.49616,34.22136,,,,,,,,,7/4/2005
,3807380555,Buyofu Primary,,,,,,,0.49657,34.37125,,,,,,,,,7/4/2005
,3807380556,Alupe Primary School,,,,,,,0.49661,34.12621,,,,,,,,,7/4/2005
,3807381859,Kaludeka Primary,,,,,,,0.49762,34.33669,,,,,,,,,7/4/2005
,3807381860,,,,,,,,0.49775,34.19759,,,,,,,,,7/4/2005
,3807381864,Murono,,,,,,,0.50118,34.33708,,,,,,,,,7/4/2005
,3807381865,Okame Primary,,,,,,,0.50166,34.20134,,,,,,,,,7/4/2005
,3807381866,,,,,,,,0.50193,34.29175,,,,,,,,,7/4/2005
,3807381869,Akuboit Community Dispensary,,,,,,,0.5024,34.29302,,,,,,,,,7/4/2005
,3807381873,Musokoto Deb Primary,,,,,,,0.50349,34.32097,,,,,,,,,7/4/2005
,3807381874,,,,,,,,0.50408,34.19164,,,,,,,,,7/4/2005
,3807381876,Khayo Sec And Pri,,,,,,,0.50432,34.3906,,,,,,,,,7/4/2005
,3807381877,Ongaroi Primary,,,,,,,0.5055,34.18164,,,,,,,,,7/4/2005
,3807381878,,,,,,,,0.50568,34.24953,,,,,,,,,7/4/2005
,3807381879,,,,,,,,0.50642,34.14748,,,,,,,,,7/4/2005
,3807381880,,,,,,,,0.5066,34.25908,,,,,,,,,7/4/2005
,3807381881,,,,,,,,0.5074,34.19758,,,,,,,,,7/4/2005
,3807381884,,,,,,,,0.50995,34.16103,,,,,,,,,7/4/2005
,3807381885,,,,,,,,0.51005,34.22103,,,,,,,,,7/4/2005
,3807381886,,,,,,,,0.51045,34.19138,,,,,,,,,7/4/2005
,3807381890,,,,,,,,0.51187,34.17,,,,,,,,,7/4/2005
,3807381891,,,,,,,,0.5119,34.19759,,,,,,,,,7/4/2005
,3807381892,Musokoto B Primary,,,,,,,0.51206,34.34002,,,,,,,,,7/4/2005
,3807381895,,,,,,,,0.51299,34.29633,,,,,,,,,7/4/2005
,3807381896,Kaironi,,,,,,,0.51347,34.35116,,,,,,,,,7/4/2005
,3807381898,,,,,,,,0.51366,34.23629,,,,,,,,,7/4/2005
,3807381901,Qdungisi Water Committee,,,,,,,0.5147,34.15069,,,,,,,,,7/4/2005
,3807381904,Onyunyu,,,,,,,0.51606,34.30081,,,,,,,,,7/4/2005
,3807381906,Chakol Girls,,,,,,,0.51652,34.15516,,,,,,,,,7/4/2005
,3807381907,,,,,,,,0.51685,34.18384,,,,,,,,,7/4/2005
,3807381909,Chakol Boys Primary,,,,,,,0.51734,34.15718,,,,,,,,,7/4/2005
,3807381910,Chakol Girls Primary,,,,,,,0.51749,34.1545,,,,,,,,,7/4/2005
,3807381911,Chakol Girls Primary,,,,,,,0.51655,34.14951,,,,,,,,,7/4/2005
,3807381912,,,,,,,,0.51806,34.15839,,,,,,,,,7/4/2005
,3807381913,St.Joseph Chakol Boys High School,,,,,,,0.51839,34.15756,,,,,,,,,7/4/2005
,3807381914,,,,,,,,0.51859,34.19008,,,,,,,,,7/4/2005
,3807381915,Buteba Water Community,,,,,,,0.51975,34.14217,,,,,,,,,7/4/2005
,3807381917,Kamarinyang Primary,,,,,,,0.52048,34.25957,,,,,,,,,7/4/2005
,3807381922,,,,,,,,0.52136,34.20188,,,,,,,,,7/4/2005
,3807381923,Kamuyoga,,,,,,,0.52215,34.35679,,,,,,,,,7/4/2005
,3807381924,,,,,,,,0.52234,34.16852,,,,,,,,,7/4/2005
,3807381925,Kwangamori,,,,,,,0.52247,34.30813,,,,,,,,,7/4/2005
,3807381927,Papa Primary School,,,,,,,0.52264,34.30488,,,,,,,,,7/4/2005
,3807381928,Amaase Dispensary,,,,,,,0.52329,34.17659,,,,,,,,,7/4/2005
,3807381929,,,,,,,,0.52456,34.14719,,,,,,,,,7/4/2005
,3807381930,,,,,,,,0.52471,34.2458,,,,,,,,,7/4/2005
,3807381931,Madivo Cbo,,,,,,,0.52489,34.38857,,,,,,,,,7/4/2005
,3807381932,,,,,,,,0.52498,34.28727,,,,,,,,,7/4/2005
,3807381937,,,,,,,,0.52552,34.18796,,,,,,,,,7/4/2005
,3807381940,Madibo Primary,,,,,,,0.52802,34.38925,,,,,,,,,7/4/2005
,3807381942,,,,,,,,0.52887,34.28347,,,,,,,,,7/4/2005
,3807381943,,,,,,,,0.52964,34.16921,,,,,,,,,7/4/2005
,3807381946,,,,,,,,0.53002,34.19901,,,,,,,,,7/4/2005
,3807381948,Aterait Primary,,,,,,,0.52671,34.20859,,,,,,,,,7/4/2005
,3807381949,,,,,,,,0.53065,34.26247,,,,,,,,,7/4/2005
,3807381953,,,,,,,,0.53192,34.15069,,,,,,,,,7/4/2005
,3807381954,,,,,,,,0.5321,34.27484,,,,,,,,,7/4/2005
,3807381956,Amagoro Water Committe,,,,,,,0.53244,34.13448,,,,,,,,,7/4/2005
,3807382557,Igara Dispensary,,,,,,,0.53328,34.36342,,,,,,,,,7/4/2005
,3807382558,Nangeni,,,,,,,0.53366,34.39367,,,,,,,,,7/4/2005
,3807382559,Otekwa,,,,,,,0.53372,34.36842,,,,,,,,,7/4/2005
,3807382561,Amaase Polytechnic,,,,,,,0.53465,34.16621,,,,,,,,,7/4/2005
,3807382562,Kwangamori Primary School,,,,,,,0.53505,34.32462,,,,,,,,,7/4/2005
,3807382563,,,,,,,,0.53509,34.1986,,,,,,,,,7/4/2005
,3807382565,,,,,,,,0.53524,34.25058,,,,,,,,,7/4/2005
,3807382566,Kwangamori,,,,,,,0.53533,34.32257,,,,,,,,,7/4/2005
,3807382567,Kamusogoni,,,,,,,0.53611,34.35773,,,,,,,,,7/4/2005
,3807382568,,,,,,,,0.5372,34.18483,,,,,,,,,7/4/2005
,3807382569,,,,,,,,0.53774,34.28398,,,,,,,,,7/4/2005
,3807382570,,,,,,,,0.53889,34.2597,,,,,,,,,7/4/2005
,3807382573,,,,,,,,0.53986,34.30002,,,,,,,,,7/4/2005
,3807382575,St James Kwangamori Sec Sch,,,,,,,0.54038,34.32914,,,,,,,,,7/4/2005
,3807382576,,,,,,,,0.54064,34.21296,,,,,,,,,7/4/2005
,3807382577,,,,,,,,0.54127,34.15205,,,,,,,,,7/4/2005
,3807382578,Khwirale,,,,,,,0.54135,34.37155,,,,,,,,,7/4/2005
,3807382579,Khwirale,,,,,,,0.54166,34.3757,,,,,,,,,7/4/2005
,3807382581,Alaboroi Water Committee,,,,,,,0.54354,34.1373,,,,,,,,,7/4/2005
,3807382583,,,,,,,,0.54422,34.1744,,,,,,,,,7/4/2005
,3807382585,,,,,,,,0.54466,34.2243,,,,,,,,,7/4/2005
,3807382586,Apegei Rc Primary.,,,,,,,0.5456,34.19602,,,,,,,,,7/4/2005
,3807382588,,,,,,,,0.54766,34.33644,,,,,,,,,7/4/2005
,3807382590,,,,,,,,0.55002,34.19285,,,,,,,,,7/4/2005
,3807382595,St Mary Asinge Primary,,,,,,,0.55355,34.17877,,,,,,,,,7/4/2005
,3807382596,,,,,,,,0.55437,34.19024,,,,,,,,,7/4/2005
,3807382597,,,,,,,,0.55445,34.25715,,,,,,,,,7/4/2005
,3807382599,,,,,,,,0.55471,34.31306,,,,,,,,,7/4/2005
,3807382600,,,,,,,,0.55583,34.26658,,,,,,,,,7/4/2005
,3807382603,,,,,,,,0.5572,34.16283,,,,,,,,,7/4/2005
,3807382604,Omoloi Primary,,,,,,,0.55748,34.16574,,,,,,,,,7/4/2005
,3807382607,Logiri Cbo,,,,,,,0.55947,34.31019,,,,,,,,,7/4/2005
,3807382609,,,,,,,,0.56088,34.19401,,,,,,,,,7/4/2005
,3807382614,Obucuun Primary,,,,,,,0.56261,34.1318,,,,,,,,,7/4/2005
,3807382617,,,,,,,,0.56556,34.17479,,,,,,,,,7/4/2005
,3807382619,Aderema,,,,,,,0.56647,34.23879,,,,,,,,,7/4/2005
,3807382620,Kotur Primary,,,,,,,0.56695,34.3128,,,,,,,,,7/4/2005
,3807382624,St Peters Kotur Sec School,,,,,,,0.56904,34.31479,,,,,,,,,7/4/2005
,3807382627,Katelenyang Primary,,,,,,,0.56964,34.24432,,,,,,,,,7/4/2005
,3807382629,,,,,,,,0.57075,34.32922,,,,,,,,,7/4/2005
,3807382635,Ngelechom Primary,,,,,,,0.57341,34.1703,,,,,,,,,7/4/2005
,3807382638,,,,,,,,0.57382,34.15511,,,,,,,,,7/4/2005
,3807382639,Akites Cbo,,,,,,,0.57384,34.19738,,,,,,,,,7/4/2005
,3807382642,Amongura Cbo,,,,,,,0.57505,34.1888,,,,,,,,,7/4/2005
,3807382644,Kodedema Primary,,,,,,,0.57786,34.295,,,,,,,,,7/4/2005
,3807382645,St Emmanuel Primary,,,,,,,0.57845,34.20582,,,,,,,,,7/4/2005
,3807382646,Atabata Community,,,,,,,0.57895,34.20525,,,,,,,,,7/4/2005
,3807382647,,,,,,,,0.57934,34.167,,,,,,,,,7/4/2005
,3807382648,,,,,,,,0.58132,34.18968,,,,,,,,,7/4/2005
,3807382649,,,,,,,,0.58187,34.34258,,,,,,,,,7/4/2005
,3807382651,Lukolisi Health Centre,,,,,,,0.58229,34.20923,,,,,,,,,7/4/2005
,3807382653,Likolis,,,,,,,0.58399,34.19785,,,,,,,,,7/4/2005
,3807382655,Kabosokipi Primary,,,,,,,0.58429,34.26958,,,,,,,,,7/4/2005
,3807382656,,,,,,,,0.58512,34.27709,,,,,,,,,7/4/2005
,3807383258,Akoreti Primary,,,,,,,0.58541,34.21151,,,,,,,,,7/4/2005
,3807383259,,,,,,,,0.58549,34.2941,,,,,,,,,7/4/2005
,3807383260,Odioi Primary,,,,,,,0.58575,34.23187,,,,,,,,,7/4/2005
,3807383261,Father Okodoi,,,,,,,0.586,34.21028,,,,,,,,,7/4/2005
,3807383262,,,,,,,,0.58675,34.25762,,,,,,,,,7/4/2005
,3807383264,Okiporo Primary,,,,,,,0.58976,34.181,,,,,,,,,7/4/2005
,3807383265,Okwata Primary,,,,,,,0.59248,34.19607,,,,,,,,,7/4/2005
,3807383268,Amairo Cbo,,,,,,,0.59646,34.22406,,,,,,,,,7/4/2005
,3807383273,Katanyu Cbo,,,,,,,0.60209,34.26571,,,,,,,,,7/4/2005
,3807383274,Kamolo Primary,,,,,,,0.6039,34.29357,,,,,,,,,7/4/2005
,3807383275,Imoleit Cbo,,,,,,,0.60396,34.21399,,,,,,,,,7/4/2005
,3807383278,Achauni Women Group,,,,,,,0.60629,34.26365,,,,,,,,,7/4/2005
,3807383280,Machakusi Primary,,,,,,,0.60722,34.23835,,,,,,,,,7/4/2005
,3807383281,Parater,,,,,,,0.60824,34.19689,,,,,,,,,7/4/2005
,3807383282,Kokoki Dispensary,,,,,,,0.6088,34.20857,,,,,,,,,7/4/2005
,3807383283,Okook Cbo,,,,,,,0.61086,34.20592,,,,,,,,,7/4/2005
,3807383288,St Peter Akiriamis,,,,,,,0.61748,34.22391,,,,,,,,,7/4/2005
,3807383289,Amoni Primary School,,,,,,,0.61836,34.24573,,,,,,,,,7/4/2005
,3807383291,Kocholya Hospital,,,,,,,0.62096,34.34507,,,,,,,,,7/4/2005
,3807383292,,,,,,,,0.62337,34.25691,,,,,,,,,7/4/2005
,3807383293,Kajei Primary School,,,,,,,0.62397,34.28271,,,,,,,,,7/4/2005
,3807383294,,,,,,,,0.62421,34.2336,,,,,,,,,7/4/2005
,3807383297,Ikapolok Primary,,,,,,,0.62868,34.31035,,,,,,,,,7/4/2005
,3807383298,Tawakal Water Committe,,,,,,,0.62903,34.26402,,,,,,,,,7/4/2005
,3807383299,Amagoro Polytechnic,,,,,,,0.62994,34.30557,,,,,,,,,7/4/2005
,3807383301,,,,,,,,0.63435,34.32148,,,,,,,,,7/4/2005
,3807383302,Malaba Dispensary,,,,,,,0.63637,34.2871,,,,,,,,,7/4/2005
,3807383303,Malaba Township Primary,,,,,,,0.63687,34.28522,,,,,,,,,7/4/2005
,3807383306,,,,,,,,0.63807,34.35687,,,,,,,,,7/4/2005
,3807383307,,,,,,,,0.63823,34.35075,,,,,,,,,7/4/2005
,3807383308,,,,,,,,0.63912,34.3222,,,,,,,,,7/4/2005
,3807383311,Jogn Kundu,,,,,,,0.6412,34.33545,,,,,,,,,7/4/2005
,3807383314,Agogong Women Group,,,,,,,0.644,34.31755,,,,,,,,,7/4/2005
,3807383315,,,,,,,,0.644,34.2911,,,,,,,,,7/4/2005
,3807383316,,,,,,,,0.64415,34.33204,,,,,,,,,7/4/2005
,3807383319,,,,,,,,0.64499,34.28004,,,,,,,,,7/4/2005
,3807383322,Kongura Dugwell Committee,,,,,,,0.64858,34.2878,,,,,,,,,7/4/2005
,3807383324,Korisai Primary School,,,,,,,0.64936,34.30069,,,,,,,,,7/4/2005
,3807383325,,,,,,,,0.64967,34.37157,,,,,,,,,7/4/2005
,3807383327,Osia Affiliate Group,,,,,,,0.65127,34.33839,,,,,,,,,7/4/2005
,3807383328,,,,,,,,0.65216,34.29667,,,,,,,,,7/4/2005
,3807383332,,,,,,,,0.6533,34.32712,,,,,,,,,7/4/2005
,3807383335,,,,,,,,0.65462,34.28387,,,,,,,,,7/4/2005
,3807383339,Abiloi Secondary,,,,,,,0.65587,34.39556,,,,,,,,,7/4/2005
,3807383345,Jairos Community,,,,,,,0.65905,34.29832,,,,,,,,,7/4/2005
,3807383348,Agaonget Cbo,,,,,,,0.66071,34.32413,,,,,,,,,7/4/2005
,3807383350,Kamuiriai Secondary,,,,,,,0.66261,34.29665,,,,,,,,,7/4/2005
,3807383351,,,,,,,,0.66593,34.30642,,,,,,,,,7/4/2005
,3807383352,Mwari Primary,,,,,,,0.66606,34.41369,,,,,,,,,7/4/2005
,3807383355,,,,,,,,0.66859,34.31576,,,,,,,,,7/4/2005
,3807383356,,,,,,,,0.66919,34.29195,,,,,,,,,7/4/2005
,3807384261,Onyoyur Women Group,,,,,,,0.67171,34.30609,,,,,,,,,7/4/2005
,3807384263,Kabukui Primary School,,,,,,,0.6727,34.36912,,,,,,,,,7/4/2005
,3807384265,Kakapel Primary,,,,,,,0.67499,34.35372,,,,,,,,,7/4/2005
,3807384266,Maembe,,,,,,,0.67716,34.37888,,,,,,,,,7/4/2005
,3807384270,Adanya Water Users,,,,,,,0.68157,34.35338,,,,,,,,,7/4/2005
,3807384274,Akolong,,,,,,,0.6837,34.37627,,,,,,,,,7/4/2005
,3807384275,,,,,,,,0.68451,34.33292,,,,,,,,,7/4/2005
,3807384280,Rwakama Cbo,,,,,,,0.68766,34.39928,,,,,,,,,7/4/2005
,3807384282,,,,,,,,0.6897,34.343,,,,,,,,,7/4/2005
,3807384287,Akicheselet Primary,,,,,,,0.69231,34.34284,,,,,,,,,7/4/2005
,3807384288,Akichelesit Water Project,,,,,,,0.69239,34.34046,,,,,,,,,7/4/2005
,3807384293,,,,,,,,0.69474,34.33125,,,,,,,,,7/4/2005
,3807384295,Angurai Water Committee,,,,,,,0.69493,34.36103,,,,,,,,,7/4/2005
,3807384304,Kolanya Dispensary,,,,,,,0.70517,34.39532,,,,,,,,,7/4/2005
,3807384305,Kolanya Boys,,,,,,,0.7052,34.39466,,,,,,,,,7/4/2005
,3807384308,Kolanya Girls,,,,,,,0.70796,34.39933,,,,,,,,,7/4/2005
,3807384310,,,,,,,,0.70984,34.35285,,,,,,,,,7/4/2005
,3807384311,Ack Kolanya,,,,,,,0.71009,34.40651,,,,,,,,,7/4/2005
,3807384317,,,,,,,,0.71785,34.35097,,,,,,,,,7/4/2005
,3807384318,,,,,,,,0.71789,34.34181,,,,,,,,,7/4/2005
,3807384319,,,,,,,,0.71808,34.34377,,,,,,,,,7/4/2005
,3807384320,Kengatuny Water Point Committee,,,,,,,0.71889,34.3606,,,,,,,,,7/4/2005
,3807384322,,,,,,,,0.71941,34.33748,,,,,,,,,7/4/2005
,3807384324,Aloet Community,,,,,,,0.72121,34.37839,,,,,,,,,7/4/2005
,3807384327,,,,,,,,0.7253,34.36498,,,,,,,,,7/4/2005
,3807384328,,,,,,,,0.72541,34.35293,,,,,,,,,7/4/2005
,3807384331,,,,,,,,0.72662,34.41849,,,,,,,,,7/4/2005
,3807384334,World Chrostian Outreach,,,,,,,0.72874,34.40494,,,,,,,,,7/4/2005
,3807384337,Akiriamet Primary,,,,,,,0.73128,34.33673,,,,,,,,,7/4/2005
,3807384340,,,,,,,,0.73364,34.32816,,,,,,,,,7/4/2005
,3807384341,,,,,,,,0.73475,34.35332,,,,,,,,,7/4/2005
,3807384342,,,,,,,,0.73591,34.37922,,,,,,,,,7/4/2005
,3807384344,Chamasiri Borehole Committee,,,,,,,0.73712,34.3755,,,,,,,,,7/4/2005
,3807384346,,,,,,,,0.73883,34.36559,,,,,,,,,7/4/2005
,3807384347,,,,,,,,0.74077,34.42339,,,,,,,,,7/4/2005
,3807384348,Kongurakoli Primary,,,,,,,0.74272,34.34656,,,,,,,,,7/4/2005
,3807384355,,,,,,,,0.74782,34.36296,,,,,,,,,7/4/2005
,3807384356,Kolait Mixed Primary,,,,,,,0.74857,34.32873,,,,,,,,,7/4/2005
,3807385359,Kakameri Primary School,,,,,,,0.75042,34.37543,,,,,,,,,7/4/2005
,3807385360,O,,,,,,,0.75106,34.37644,,,,,,,,,7/4/2005
,3807385362,,,,,,,,0.75332,34.35033,,,,,,,,,7/4/2005
,3807385363,Moding Dispensary,,,,,,,0.75338,34.34749,,,,,,,,,7/4/2005
,3807385364,Kakemer School,,,,,,,0.75452,34.37909,,,,,,,,,7/4/2005
,3807385366,Moding High School.,,,,,,,0.7554,34.34264,,,,,,,,,7/4/2005
,3807385369,,,,,,,,0.75889,34.36722,,,,,,,,,7/4/2005
,3810778305,,,,,,,,4.12122,34.44945,,,,,,,,,7/4/2005
,3810778309,,,,,,,,4.20448,34.38129,,,,,,,,,7/4/2005
,3810778310,,,,,,,,3.86011,34.81589,,,,,,,,,7/4/2005
,3810778311,,,,,,,,4.09191,34.88285,,,,,,,,,7/4/2005
,3810778312,,,,,,,,3.18248,35.64834,,,,,,,,,7/4/2005
,3810778313,,,,,,,,3.89147,34.54753,,,,,,,,,7/4/2005
,3810778314,,,,,,,,3.88942,34.56125,,,,,,,,,7/4/2005
,3810778315,,,,,,,,3.85773,34.81417,,,,,,,,,7/4/2005
,3810778318,,,,,,,,2.77495,34.84524,,,,,,,,,7/4/2005
,3810778319,,,,,,,,3.75241,34.85443,,,,,,,,,7/4/2005
,3810778321,,,,,,,,2.77482,34.84459,,,,,,,,,7/4/2005
,3810778323,,,,,,,,3.52324,34.81921,,,,,,,,,7/4/2005
,3810778326,,,,,,,,3.33526,35.2333,,,,,,,,,7/4/2005
,3810778327,,,,,,,,3.33532,35.2333,,,,,,,,,7/4/2005
,3810778328,,,,,,,,3.51491,34.82115,,,,,,,,,7/4/2005
,3810778329,,,,,,,,4.06287,34.87029,,,,,,,,,7/4/2005
,3810778330,,,,,,,,3.51249,34.82332,,,,,,,,,7/4/2005
,3810778331,,,,,,,,3.51821,34.81969,,,,,,,,,7/4/2005
,3810778332,,,,,,,,1.97211,36.10483,,,,,,,,,7/4/2005
,3810778333,,,,,,,,1.95707,36.04542,,,,,,,,,7/4/2005
,3810778334,,,,,,,,3.20931,35.63995,,,,,,,,,7/4/2005
,3810778335,,,,,,,,3.52183,34.81853,,,,,,,,,7/4/2005
,3810778339,,,,,,,,2.75795,34.90414,,,,,,,,,7/4/2005
,3810778340,,,,,,,,2.75615,34.89487,,,,,,,,,7/4/2005
,3810778343,,,,,,,,3.10587,35.6863,,,,,,,,,7/4/2005
,3810778344,,,,,,,,1.97242,36.11898,,,,,,,,,7/4/2005
,3810778345,,,,,,,,3.10609,35.64096,,,,,,,,,7/4/2005
,3810778348,,,,,,,,4.21655,34.58037,,,,,,,,,7/4/2005
,3810778349,,,,,,,,4.21692,34.58004,,,,,,,,,7/4/2005
,3810778350,,,,,,,,3.85156,34.55654,,,,,,,,,7/4/2005
,3810778351,,,,,,,,3.52929,34.82282,,,,,,,,,7/4/2005
,3810778352,,,,,,,,1.95115,36.02663,,,,,,,,,7/4/2005
,3810778353,,,,,,,,1.99827,35.93204,,,,,,,,,7/4/2005
,3810778356,,,,,,,,3.69717,34.92998,,,,,,,,,7/4/2005
,3810779860,,,,,,,,2.80568,35.3934,,,,,,,,,7/4/2005
,3810779862,,,,,,,,3.40276,35.41391,,,,,,,,,7/4/2005
,3810779863,,,,,,,,2.83787,35.35764,,,,,,,,,7/4/2005
,3810779865,,,,,,,,2.7916,34.81791,,,,,,,,,7/4/2005
,3810779866,,,,,,,,2.93223,35.61787,,,,,,,,,7/4/2005
,3810779867,,,,,,,,2.38435,35.65687,,,,,,,,,7/4/2005
,3810779868,,,,,,,,3.81352,34.35955,,,,,,,,,7/4/2005
,3810779869,,,,,,,,2.9998,35.43408,,,,,,,,,7/4/2005
,3810779870,,,,,,,,3.00768,35.43574,,,,,,,,,7/4/2005
,3810779871,,,,,,,,2.92241,35.40281,,,,,,,,,7/4/2005
,3810779872,,,,,,,,3.71546,34.86279,,,,,,,,,7/4/2005
,3810779875,,,,,,,,3.17013,35.54973,,,,,,,,,7/4/2005
,3810779878,,,,,,,,2.70447,35.36126,,,,,,,,,7/4/2005
,3810779879,,,,,,,,2.73095,35.37168,,,,,,,,,7/4/2005
,3810779880,,,,,,,,2.7365,35.37168,,,,,,,,,7/4/2005
,3810779881,,,,,,,,3.77383,34.61514,,,,,,,,,7/4/2005
,3810779882,,,,,,,,3.76624,34.61012,,,,,,,,,7/4/2005
,3810779883,,,,,,,,3.76812,34.62354,,,,,,,,,7/4/2005
,3810779884,,,,,,,,3.77213,34.61491,,,,,,,,,7/4/2005
,3810779885,,,,,,,,2.81836,35.39589,,,,,,,,,7/4/2005
,3810779886,,,,,,,,3.34257,35.46883,,,,,,,,,7/4/2005
,3810779887,,,,,,,,3.34392,35.46828,,,,,,,,,7/4/2005
,3810779889,,,,,,,,3.30533,35.48714,,,,,,,,,7/4/2005
,3810779890,,,,,,,,3.34349,35.46696,,,,,,,,,7/4/2005
,3810779892,,,,,,,,2.90134,35.41718,,,,,,,,,7/4/2005
,3810779893,,,,,,,,3.85676,34.84041,,,,,,,,,7/4/2005
,3810779896,,,,,,,,2.38378,35.63886,,,,,,,,,7/4/2005
,3810779897,,,,,,,,3.80618,34.83212,,,,,,,,,7/4/2005
,3810779898,,,,,,,,3.11443,35.5822,,,,,,,,,7/4/2005
,3810779899,,,,,,,,3.11025,35.59783,,,,,,,,,7/4/2005
,3810779900,,,,,,,,3.11282,35.59854,,,,,,,,,7/4/2005
,3810779901,,,,,,,,3.11099,35.59623,,,,,,,,,7/4/2005
,3810779903,,,,,,,,2.72389,35.3825,,,,,,,,,7/4/2005
,3810779904,,,,,,,,2.74083,35.3854,,,,,,,,,7/4/2005
,3810779907,,,,,,,,2.81083,34.87898,,,,,,,,,7/4/2005
,3810779908,,,,,,,,2.38247,35.64634,,,,,,,,,7/4/2005
,3810779911,,,,,,,,2.33012,35.81945,,,,,,,,,7/4/2005
,3810779912,,,,,,,,3.19912,35.64363,,,,,,,,,7/4/2005
,3810779914,,,,,,,,3.14572,35.64068,,,,,,,,,7/4/2005
,3810779915,,,,,,,,3.52626,34.64759,,,,,,,,,7/4/2005
,3810779917,,,,,,,,3.82395,34.3542,,,,,,,,,7/4/2005
,3810779919,,,,,,,,3.13262,35.60166,,,,,,,,,7/4/2005
,3810779921,,,,,,,,2.77011,34.85015,,,,,,,,,7/4/2005
,3810779922,,,,,,,,2.8077,35.61779,,,,,,,,,7/4/2005
,3810779923,,,,,,,,3.71181,34.86821,,,,,,,,,7/4/2005
,3810779924,,,,,,,,3.32795,35.24667,,,,,,,,,7/4/2005
,3810779925,,,,,,,,2.98387,35.47276,,,,,,,,,7/4/2005
,3810779926,,,,,,,,2.98779,35.47314,,,,,,,,,7/4/2005
,3810779927,,,,,,,,2.97038,35.484,,,,,,,,,7/4/2005
,3810779928,,,,,,,,2.72276,35.07823,,,,,,,,,7/4/2005
,3810779929,,,,,,,,2.72903,35.08947,,,,,,,,,7/4/2005
,3810779931,,,,,,,,3.69717,34.92993,,,,,,,,,7/4/2005
,3810779932,,,,,,,,2.79822,35.40648,,,,,,,,,7/4/2005
,3810779933,,,,,,,,2.80162,35.40199,,,,,,,,,7/4/2005
,3810779935,,,,,,,,2.78891,34.94571,,,,,,,,,7/4/2005
,3810779936,,,,,,,,2.52006,34.97053,,,,,,,,,7/4/2005
,3810779937,,,,,,,,4.20911,34.32621,,,,,,,,,7/4/2005
,3810779938,,,,,,,,2.88334,35.24929,,,,,,,,,7/4/2005
,3810779939,,,,,,,,2.88113,35.23367,,,,,,,,,7/4/2005
,3810779940,,,,,,,,2.76286,35.3677,,,,,,,,,7/4/2005
,3810779941,,,,,,,,2.75638,35.33059,,,,,,,,,7/4/2005
,3810779942,,,,,,,,3.88939,34.56138,,,,,,,,,7/4/2005
,3810779943,,,,,,,,3.81232,34.35372,,,,,,,,,7/4/2005
,3810779945,,,,,,,,3.52223,34.81634,,,,,,,,,7/4/2005
,3810779946,,,,,,,,4.19484,34.38634,,,,,,,,,7/4/2005
,3810779947,,,,,,,,3.85676,34.84039,,,,,,,,,7/4/2005
,3810779948,,,,,,,,3.46714,34.81123,,,,,,,,,7/4/2005
,3810779949,,,,,,,,2.80097,35.24367,,,,,,,,,7/4/2005
,3810779950,,,,,,,,3.67785,35.00125,,,,,,,,,7/4/2005
,3810779951,,,,,,,,4.17942,34.31052,,,,,,,,,7/4/2005
,3810779952,,,,,,,,4.20944,34.35857,,,,,,,,,7/4/2005
,3810779953,,,,,,,,4.21158,34.3588,,,,,,,,,7/4/2005
,3810779954,,,,,,,,2.75427,35.03103,,,,,,,,,7/4/2005
,3810779955,,,,,,,,2.86942,35.17416,,,,,,,,,7/4/2005
,3810780161,,,,,,,,3.11911,35.61178,,,,,,,,,7/4/2005
,3810780162,,,,,,,,3.11856,35.6105,,,,,,,,,7/4/2005
,3810780163,,,,,,,,3.32669,34.6846,,,,,,,,,7/4/2005
,3810780164,,,,,,,,2.98432,35.64706,,,,,,,,,7/4/2005
,3810780165,,,,,,,,1.97889,36.10774,,,,,,,,,7/4/2005
,3810780168,,,,,,,,4.10635,34.88562,,,,,,,,,7/4/2005
,3810780169,,,,,,,,2.37571,35.65458,,,,,,,,,7/4/2005
,3810780170,,,,,,,,3.17995,34.6743,,,,,,,,,7/4/2005
,3810780171,,,,,,,,3.1805,34.67435,,,,,,,,,7/4/2005
,3810780172,,,,,,,,2.75258,34.87565,,,,,,,,,7/4/2005
,3810780173,,,,,,,,2.75405,34.87824,,,,,,,,,7/4/2005
,3810780174,,,,,,,,3.52047,34.81891,,,,,,,,,7/4/2005
,3810780176,,,,,,,,3.66778,35.00326,,,,,,,,,7/4/2005
,3810780177,,,,,,,,3.67277,35.00109,,,,,,,,,7/4/2005
,3810780178,,,,,,,,2.7595,34.91246,,,,,,,,,7/4/2005
,3810780179,,,,,,,,2.75932,34.91252,,,,,,,,,7/4/2005
,3810780180,,,,,,,,3.50575,35.36843,,,,,,,,,7/4/2005
