well_id,original_id,name,country,admin_1,admin_2,admin_3,admin_4,locality,latitude,longitude,elevation,yield,well_depth,operation_status,drilling_end_date,source_1,source_2,source_3,last_update,water_quality,ec,tds,salinity,chloride,fluoride
,405,Yumbis,Kenya,Garissa,,,,,-0.170216,40.38619,,5.0,,Unknown,,Acacia Water,,,,Unknown,,,,,
,411,Sabule,Kenya,Wajir,,,,,0.348437,40.111485,,2.0,,Unknown,,Acacia Water,,,,Unknown,,,,,
,426,Ifo Bh1,Kenya,Garissa,,,,,0.101982,40.304642,,12.7,,Operational,,Acacia Water,,,,Fresh,,,,,
,427,Dagahley Bh4,Kenya,Garissa,,,,,0.190472,40.277532,,12.1,,Non-operational,,Acacia Water,,,,Fresh,,,,,
,428,Sada Gosa,Kenya,Garissa,,,,,-0.264867,40.787276,,0.0,,Non-operational,,Acacia Water,,,,Fresh,,,,,
,429,Yumbis- New,Kenya,Garissa,,,,,-0.188382,40.381894,,10.0,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,430,Yumbis -old,Kenya,Garissa,,,,,-0.188256,40.382334,,5.2,,Operational,,Acacia Water,,,,Slightly saline (livestock ok),,,,,
,431,Alinjugur,Kenya,Garissa,,,,,-0.032749,40.459895,,24.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,432,Fafi,Kenya,Garissa,,,,,-0.393308,40.324651,,10.3,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,433,Ifo Borehole,Kenya,Garissa,,,,,0.110973,40.300258,,8.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,434,Dadaab,Kenya,Garissa,,,,,0.056766,40.314739,,24.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,435,Gerufa Borehole,Kenya,Garissa,,,,,0.798863,39.464845,,1.5,,Non-operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,436,Balambal Borehole,Kenya,Garissa,,,,,0.030626,40.363882,,0.0,,Non-operational,,Acacia Water,,,,Unknown,,,,,
,437,Haamey,Kenya,Garissa,,,,,0.086994,40.93205,,0.0,,Non-operational,,Acacia Water,,,,Unknown,,,,,
,438,Kokar,Kenya,Garissa,,,,,-0.002731,40.482857,,0.0,,Non-operational,,Acacia Water,,,,Unknown,,,,,
,439,Care Borehole,Kenya,Garissa,,,,,0.062383,40.32066,,0.0,,Operational,,Acacia Water,,,,Unknown,,,,,
,440,Hagadera Bh 4,Kenya,Garissa,,,,,-0.00293,40.357476,,19.5,,Operational,,Acacia Water,,,,Fresh,,,,,
,441,Hagadera  3,Kenya,Garissa,,,,,-0.005861,40.362346,,19.9,,Operational,,Acacia Water,,,,Fresh,,,,,
,442,Hagadera Bh2,Kenya,Garissa,,,,,0.005228,40.375041,,19.2,,Operational,,Acacia Water,,,,Fresh,,,,,
,443,Ifo Bh 3,Kenya,Garissa,,,,,0.111859,40.316349,,0.0,,Non-operational,,Acacia Water,,,,Fresh,,,,,
,444,Ifo Bh4/6,Kenya,Garissa,,,,,0.120895,40.313393,,13.3,,Operational,,Acacia Water,,,,Fresh,,,,,
,447,Borehole 5,Kenya,Garissa,,,,,0.17277,40.285095,,0.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,448,Hagardera 5,Kenya,Garissa,,,,,0.000688,40.351008,,24.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,449,Line Borehole Liboi,Kenya,Garissa,,,,,0.032896,40.877025,,9.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,450,Doobale(1),Kenya,Garissa,,,,,0.349779,40.877941,,24.0,,Non-operational,,Acacia Water,,,,Fresh,,,,,
,451,Doobale(2),Kenya,Garissa,,,,,0.349782,40.864737,,0.0,,Non-operational,,Acacia Water,,,,Fresh,,,,,
,452,Kulan,Kenya,Garissa,,,,,0.018738,40.641773,,16.2,,Operational,,Acacia Water,,,,Fresh,,,,,
,453,Jarajila,Kenya,Garissa,,,,,-0.474645,40.783509,,5.0,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,454,Town Borehole,Kenya,Garissa,,,,,0.081092,40.873282,,8.0,,Operational,,Acacia Water,,,,Fresh,,,,,
,455,Wardeglo Borehole,Kenya,Garissa,,,,,0.212018,40.641785,,9.0,,Non-operational,,Acacia Water,,,,Fresh,,,,,
,456,Hagadera Standby B/hole,Kenya,Garissa,,,,,0.008303,40.376334,,9.2,,Temporarily non-operational,,Acacia Water,,,,Fresh,,,,,
,457,Ifobh5,Kenya,Garissa,,,,,0.115034,40.310482,,12.2,,Operational,,Acacia Water,,,,Fresh,,,,,
,458,Ifo Bh 2,Kenya,Garissa,,,,,0.11848,40.30635,,18.4,,Operational,,Acacia Water,,,,Fresh,,,,,
,459,Abakaile New,Kenya,Garissa,,,,,0.075867,40.096346,,0.0,,Temporarily non-operational,,Acacia Water,,,,Fresh,,,,,
,460,Dujis,Kenya,Garissa,,,,,0.075541,40.097137,,7.2,,Operational,,Acacia Water,,,,Fresh,,,,,
,461,Hagadera Bh1,Kenya,Garissa,,,,,0.00067,40.375463,,8.2,,Operational,,Acacia Water,,,,Fresh,,,,,
,462,Goriale,Kenya,Garissa,,,,,0.368091,39.810695,,0.0,,Non-operational,,Acacia Water,,,,Fresh,,,,,
,463,Shanta Abaq,Kenya,Garissa,,,,,0.461539,39.740998,,1.8,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,464,Shanta Abaq,Kenya,Garissa,,,,,0.461159,39.741304,,1.8,,Non-operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,465,Chevron,Kenya,Garissa,,,,,0.437497,39.788533,,0.9,,Non-operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,466,Baraki,Kenya,Garissa,,,,,0.654234,39.579881,,15.0,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,467,Bila Borehole,Kenya,Garissa,,,,,0.865786,39.449897,,1.5,,Non-operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,468,Gerufa,Kenya,Garissa,,,,,0.799107,39.464656,,1.5,,Non-operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,469,Gerufa,Kenya,Garissa,,,,,0.799153,39.464476,,1.5,,Non-operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,470,Gerufa,Kenya,Garissa,,,,,0.798881,39.464647,,1.5,,Operational,,Acacia Water,,,,Slightly saline (human ok),,,,,
,471,Eyley,Kenya,Garissa,,,,,0.697574,39.449295,,1.5,,Non-operational,,Acacia Water,,,,Slightly saline (livestock ok),,,,,
,472,Maalimin,Kenya,Garissa,,,,,0.372238,39.347317,,0.0,,Non-operational,,Acacia Water,,,,Unknown,,,,,
,473,Languyata,Kenya,Garissa,,,,,0.489263,39.484803,,0.0,,Non-operational,,Acacia Water,,,,Unknown,,,,,
,474,Elan,Kenya,Garissa,,,,,0.767357,39.31832,,0.0,,Non-operational,,Acacia Water,,,,Unknown,,,,,
,475,,Kenya,Garissa,,,,,0.419131,40.973702,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,479,,Kenya,Garissa,,,,,0.055064,40.304789,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,480,,Kenya,Garissa,,,,,0.354037,40.8765,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,481,,Kenya,Garissa,,,,,-0.176516,40.580594,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,484,,Kenya,Garissa,,,,,0.130057,40.437291,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,485,,Kenya,Garissa,,,,,-0.093523,40.582794,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,486,,Kenya,Garissa,,,,,-0.740464,40.673696,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,487,,Kenya,Wajir,,,,,0.715305,39.169766,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,490,,Kenya,Garissa,,,,,0.055464,40.309289,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,491,,Kenya,Garissa,,,,,0.379134,39.825279,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,494,,Kenya,Garissa,,,,,0.461527,39.741377,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,495,,Kenya,Garissa,,,,,0.633612,39.557574,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,496,,Kenya,Garissa,,,,,0.862491,39.432571,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,498,,Kenya,Garissa,,,,,-0.037128,39.977582,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,499,,Kenya,Garissa,,,,,0.797197,39.438071,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,502,,Kenya,Garissa,,,,,0.691607,39.471972,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,505,,Kenya,Garissa,,,,,0.348037,40.111485,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,509,,Kenya,Garissa,,,,,0.003268,40.37429,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,511,,Kenya,Garissa,,,,,0.344438,39.970282,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,512,,Kenya,Garissa,,,,,0.31354,40.080984,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,514,,Kenya,Garissa,,,,,0.353237,40.8727,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,531,,Kenya,Garissa,,,,,0.354037,40.8766,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,533,,Kenya,Garissa,,,,,0.102159,40.307289,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,534,,Kenya,Garissa,,,,,0.118258,40.306289,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,535,,Kenya,Garissa,,,,,0.354537,40.879,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,536,,Kenya,Garissa,,,,,0.000768,40.37399,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,537,,Kenya,Garissa,,,,,0.005268,40.37469,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,538,,Kenya,Garissa,,,,,0.106859,40.321989,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,539,,Kenya,Garissa,,,,,0.105759,40.318589,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,540,,Kenya,Garissa,,,,,0.112158,40.316389,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,541,,Kenya,Garissa,,,,,0.120658,40.313389,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,542,,Kenya,Wajir,,,,,0.187852,40.286188,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,544,,Kenya,Wajir,,,,,0.187252,40.301189,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,545,,Kenya,Garissa,,,,,0.000569,40.36259,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,546,,Kenya,Garissa,,,,,-0.003131,40.35739,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,547,,Kenya,Garissa,,,,,0.353237,40.8726,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,548,,Kenya,Garissa,,,,,0.054764,40.308989,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,549,,Kenya,Garissa,,,,,0.461627,39.741277,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,551,,Kenya,Garissa,,,,,0.7644,39.319469,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,552,,Kenya,Garissa,,,,,-0.179415,40.581194,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,553,,Kenya,Garissa,,,,,0.100859,40.798098,,,,Unknown,,Acacia Water,,,,Unknown,,,,,
,915,Benane Borehole,Kenya,Isiolo,,,,,0.503646464,38.6630811,,,,Operational,,Acacia Water,BOREHOLES IN 8 WARDS IN  ISIOLO COUNTY.xlsx,,,Unknown,,,,,
,960,Nunoh,Kenya,Garissa,,,,,-0.194,39.62,,,,Non-operational,,Acacia Water,CARE - SS_Data_Water Points_Data.xlsx,,,Unknown,,,,,
,961,Shimbiri,Kenya,Garissa,,,,,-0.053,39.5,,,,Operational,,Acacia Water,CARE - SS_Data_Water Points_Data.xlsx,,,High fluoride,,,,,
,963,Dertu,Kenya,Garissa,,,,,0.249,39.792,,,,Operational,,Acacia Water,CARE - SS_Data_Water Points_Data.xlsx,,,High fluoride,,,,,
,964,Lebisigale,Kenya,Garissa,,,,,0.1894,40.298,,,,Operational,,Acacia Water,CARE - SS_Data_Water Points_Data.xlsx,,,Slightly saline (human ok),,,,,
,965,Abakhaile,Kenya,Garissa,,,,,0.076,40.097,,,,Operational,,Acacia Water,CARE - SS_Data_Water Points_Data.xlsx,,,Slightly saline (human ok),,,,,
,966,DESO 1,Kenya,Garissa,,,,,-0.442,39.865,,,,Non-operational,,Acacia Water,CARE - SS_Data_Water Points_Data.xlsx,,,Unknown,,,,,
,967,DESO 2,Kenya,Garissa,,,,,-0.444,39.921,,,,Non-operational,,Acacia Water,CARE - SS_Data_Water Points_Data.xlsx,,,Unknown,,,,,
,968,Harbole,Kenya,Garissa,,,,,-0.4425,40.233,,,,Non-operational,,Acacia Water,CARE - SS_Data_Water Points_Data.xlsx,,,Unknown,,,,,
,1048,Havalaways,Kenya,Wajir,Wajir South,Dadaja Bula,,,0.41699,40.88515,,,,Unknown,,Acacia Water,WaterSources_test.xls,,,Unknown,,,,,
,1051,Harawayo,Kenya,Wajir,Wajir South,Dadaja Bula,,,0.40572,40.88808,,,,Operational,,Acacia Water,WaterSources_test.xls,,,Unknown,,,,,
,1170,Dadaab BH 3,Kenya,Garissa,Dadaab,,,,0.04292,40.30246,,16.6,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,935,,,,
,1171,Bogyar,Kenya,Garissa,Dadaab,,,,-0.01587,40.25259,,13.3,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Saline,2350,,,,
,1172,Saretho,Kenya,Garissa,Dadaab,,,,-0.0236,40.13383,,10.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Slightly saline (livestock ok),3960,,,,
,1173,Abakailey,Kenya,Garissa,Dadaab,,,,0.07578,40.0971,,6.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1810,,,,
,1174,Dadaab BH 1,Kenya,Garissa,Dadaab,,,,0.05491,40.30889,,10.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1239,,,,
,1175,Dadaab (Bulla banan),Kenya,Garissa,Dadaab,,,,0.05286,40.31376,,25.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,2039,,,,
,1176,Mathangesi BH 1,Kenya,Garissa,Dadaab,,,,0.1609,40.43013,,10.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1292,,,,
,1177,Mathangesi BH 2,Kenya,Garissa,Dadaab,,,,0.16302,40.42788,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1178,Maleyley BH 1,Kenya,Garissa,Dadaab,,,,0.18899,40.51227,,20.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1540,,,,
,1179,Maleyley2 BH 1,Kenya,Garissa,Dadaab,,,,0.20329,40.52592,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1180,Maleyley2 BH 2,Kenya,Garissa,Dadaab,,,,0.20335,40.52597,,20.0,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1614,,,,
,1181,Dadaab New BH,Kenya,Garissa,Dadaab,,,,0.06026,40.31271,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1182,Dadaab (Radio Salaam BH),Kenya,Garissa,Dadaab,,,,0.05595,40.29776,,2.5,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1338,,,,
,1183,Welmerer BH 2,Kenya,Garissa,Fafi,,,,-0.175,40.5794,,,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1856,,,,
,1184,Welmerer BH 5,Kenya,Garissa,Fafi,,,,-0.17654,40.58025,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1185,Welmerer BH 1,Kenya,Garissa,Fafi,,,,-0.17668,40.5802,,25.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1186,Welmerer BH 3,Kenya,Garissa,Fafi,,,,-0.18196,40.58135,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1187,Kulan BH 1,Kenya,Garissa,Dadaab,,,,0.21205,40.64177,,11.7,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Slightly saline (human ok),1360,,,,
,1188,Kulan BH 2,Kenya,Garissa,Dadaab,,,,0.22222,40.64218,,20.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1837,,,,
,1189,Liboi BH 1,Kenya,Garissa,Dadaab,,,,0.35242,40.87332,,7.5,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1220,,,,
,1190,Liboi BH 3 (Camel BH),Kenya,Garissa,Dadaab,,,,0.35501,40.87825,,6.6,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1190,,,,
,1191,Liboi BH 4,Kenya,Garissa,Dadaab,,,,0.34978,40.86483,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1192,DRC Liboi BH 4,Kenya,Garissa,Dadaab,,,,0.34902,40.86378,,,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1086,,,,
,1193,Damajaley New BH,Kenya,Garissa,Dadaab,,,,0.10362,40.78487,,50.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Slightly saline (human ok),1084,,,,
,1194,Damajaley Old BH 1,Kenya,Garissa,Dadaab,,,,0.10353,40.78483,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1195,Damajaley (Dobale BH),Kenya,Garissa,Dadaab,,,,0.10387,40.78842,,10.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1536,,,,
,1196,Damajaley Abaq BH,Kenya,Garissa,Dadaab,,,,0.11453,40.75584,,36.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1046,,,,
,1197,Dagahaley BH 5,Kenya,Garissa,Dadaab,,,,0.17277,40.28502,,30.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,793,,,,
,1198,Dagahaley  BH 3 (OLD),Kenya,Garissa,Dadaab,,,,0.18732,40.3006,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1199,Dagahaley BH 3 (NEW),Kenya,Garissa,Dadaab,,,,0.18711,40.3007,,48.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,864,,,,
,1203,Dagahaley BH 9 (Old),Kenya,Garissa,Dadaab,,,,0.17745,40.27972,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1204,Dagahaley BH 9 (New),Kenya,Garissa,Dadaab,,,,0.17752,40.27958,,9.55,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,994,,,,
,1205,Dagahaley BH 1 (New),Kenya,Garissa,Dadaab,,,,0.18775,40.28611,,68.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Fresh,873,,,,
,1206,Dagahaley BH 1 (Old),Kenya,Garissa,Dadaab,,,,0.18769,40.28621,,,,Temporarily non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1208,Alinjugur BH 2,Kenya,Garissa,Dadaab,,,,0.0314,40.456,,,,Temporarily non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1209,Alinjugur BH 3,Kenya,Garissa,Dadaab,,,,0.0319,40.4561,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1210,Alinjugur BH 4,Kenya,Garissa,Dadaab,,,,0.0356,40.4534,,,,Unknown,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1330,,,,
,1211,Dadaab Redcross BH 1,Kenya,Garissa,Dadaab,,,,0.03817,40.31133,,14.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1212,Dadaab Redcross BH 2,Kenya,Garissa,Dadaab,,,,0.03723,40.31319,,40.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1040,,,,
,1213,IFO 2 BH A,Kenya,Garissa,Dadaab,,,,0.13885,40.33467,,58.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,842,,,,
,1214,IFO West BH 1,Kenya,Garissa,Dadaab,,,,0.14934,40.29994,,40.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,856,,,,
,1216,Sabuli BH 2 (NEW),Kenya,Garissa,Lagdera,,,,0.34433,40.11983,,40.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,1148,,,,
,1217,Sabuli BH 1 (old),Kenya,Garissa,Lagdera,,,,0.34825,40.11129,,12.5,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Fresh,1105,,,,
,1223,Baraki BH 2,Kenya,Garissa,Lagdera,,,,0.65431,39.58026,,16.66,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,2130,,,,
,1224,Baraki BH 3,Kenya,Garissa,Lagdera,,,,0.6537,39.57869,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1225,Baraki BH 4,Kenya,Garissa,Lagdera,,,,0.65274,39.5784,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1226,Baraki BH 5,Kenya,Garissa,Lagdera,,,,0.65387,39.58674,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1227,Gurufa BH 1,Kenya,Garissa,Lagdera,,,,0.79917,39.46447,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,High fluoride,,,,,
,1228,Gurufa BH 2,Kenya,Garissa,Lagdera,,,,0.79886,39.46465,,,,Abandoned (dry),,Acacia Water,Merti Database 2016.xlsx,,,Saline,,,,,
,1229,Gurufa BH 3,Kenya,Garissa,Lagdera,,,,0.79911,39.46463,,,,Abandoned (saline),,Acacia Water,Merti Database 2016.xlsx,,,Saline,,,,,
,1230,Gurufa BH 4,Kenya,Garissa,Lagdera,,,,0.80092,39.46563,,,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,2170,,,,
,1231,Gurufa BH 5 (World Vision),Kenya,Garissa,Lagdera,,,,0.80071,39.46503,,,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,2750,,,,
,1232,Gurufa GP BH,Kenya,Garissa,Lagdera,,,,0.81167,39.41625,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1243,Boransis BH,Kenya,Garissa,Lagdera,,,,0.29603,39.84044,,,,Unknown,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1244,Dertu BH 1,Kenya,Garissa,Lagdera,,,,0.27555,39.80469,,,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Slightly saline (human ok),3277,,,,
,1245,Dertu BH 3,Kenya,Garissa,Lagdera,,,,0.30794,39.78642,,4.35,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,2820,,,,
,1246,Udole (KRCS),Kenya,Garissa,Lagdera,,,,0.31376,39.78179,,11.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,3140,,,,
,1247,Kumahumato BH 1,Kenya,Garissa,Lagdera,,,,0.31349,40.0809,,10.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Fresh,881,,,,
,1248,Kumahumato BH 2,Kenya,Garissa,Lagdera,,,,0.31346,40.08092,,19.0,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Fresh,,,,,
,1249,Alikune BH1,Kenya,Garissa,Lagdera,,,,0.34578,40.01724,,10.5,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Fresh,774,,,,
,1250,Alikune old BH,Kenya,Garissa,Lagdera,,,,0.34517,40.01042,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1251,Ifo 2 West BH 4,Kenya,Garissa,Dadaab,,,,0.14864,40.31424,,40.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,808,,,,
,1260,Shanta-abaq BH 1,Kenya,Wajir,Lagdera,,,,0.458,39.74757,,6.3,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Slightly saline (human ok),1881,,,,
,1278,Skanska BH 1,Kenya,Garissa,Lagdera,,,,0.90669,39.31385,,35.0,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Saline,7030,,,,
,1279,Skanska Red Cross BH 1,Kenya,Garissa,Lagdera,,,,0.90429,39.31945,,33.55,,Operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1280,Skanska BH 4,Kenya,Garissa,Lagdera,,,,0.90784,39.32158,,,,Temporarily non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1281,Elan Borehole,Kenya,Garissa,Lagdera,,,,0.73777,39.36419,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1282,Modogashe Hos BH,Kenya,Garissa,Lagdera,,,,0.73261,39.18605,,,,Non-operational,,Acacia Water,Merti Database 2016.xlsx,,,Unknown,,,,,
,1318,Dadaab Redcross BH 1,Kenya,Garissa,,,,,0.03817,40.3113299999999,,14.0,,,,Acacia Water,Garissa Data,,,,,,,,
,1319,Dadaab Redcross BH 2,Kenya,Garissa,,,,,0.03723,40.3131899999999,,40.0,,,,Acacia Water,Garissa Data,,,,1040,530,,,
,1320,Abakaile,Kenya,Garissa,,,,,0.0768136,40.0971680999999,,18.0,138.0,,,Acacia Water,Garissa Data,,,,,,,,
,1321,Abakailey,Kenya,Garissa,,,,,0.07578,40.0970999999999,,6.0,,,,Acacia Water,Garissa Data,,,,1810,900,,,
,1324,Abdisamadi borehole 2,Kenya,Garissa,,,,,-0.487473825,39.64852331,,4.0,250.0,,,Acacia Water,Garissa Data,,,,,,,,
,1325,Abdisameed,Kenya,Garissa,,,,,0.05032268,39.6550853999999,,2.2,,,,Acacia Water,Garissa Data,,,,,,,,
,1326,Abdisugow BH,Kenya,Garissa,,,,,0.16037,40.77797,,9.8,,,,Acacia Water,Garissa Data,,,,1044,520,,,
,1327,abdisugow borehole,Kenya,Garissa,,,,,0.1603685,40.7779906,,12.0,168.0,,,Acacia Water,Garissa Data,,,,,,,,
,1328,Abraham Isack Mohammed(ADC Area gas),Kenya,Garissa,,,,,-0.41639,39.631193,,,,,,Acacia Water,Garissa Data,,,,13850,10040,,,
,1330,Adc,Kenya,Garissa,,,,,-0.487473825,39.64852331,,9.0,150.0,,,Acacia Water,Garissa Data,,,,,,,,
,1331,Ali Karsadhe,Kenya,Garissa,,,,,0.24452,39.92972,,25.0,275.0,,,Acacia Water,Garissa Data,,,,1560,778,,,
,1332,Ali qarsade borehole,Kenya,Garissa,,,,,0.2445667,39.9297256999999,,14.0,168.0,,,Acacia Water,Garissa Data,,,,,,,,
,1333,Alikune,Kenya,Garissa,,,,,0.3332,40.0440682999999,,20.0,156.0,,,Acacia Water,Garissa Data,,,,,,,,
,1334,Alikune,Kenya,Garissa,,,,,0.34582436,40.01757072,,25.0,,,,Acacia Water,Garissa Data,,,,,,,,
,1335,Alikune BH1,Kenya,Garissa,,,,,0.34578,40.01724,,10.5,,,,Acacia Water,Garissa Data,,,,774,380,,,
,1336,Alikune old BH,Kenya,Garissa,,,,,0.34517,40.01042,,,,,,Acacia Water,Garissa Data,,,,,,,,
